0; Zero
AMARC.MISURE.PT312.ALM; Anomalia sonda PIT312 - Pressione ingresso Test-rig
AMARC.MISURE.PT312.MIS; Pressione ingresso Test-rig
AMARC.MISURE.PT324.ALM; Anomalia sonda PT324
AMARC.MISURE.PT324.MIS; Pressione uscita forno
AMARC.MISURE.PT324.PSHH.SOGLIA; Set point soglia PSHH324 - uscita forno
AMARC.MISURE.PT331.MIS; Pressione a valle riscaldatori
AMARC.MISURE.PT427.MIS; Pressione camera combustione
AMARC.MISURE.PT432.MIS; Pressione aria tecnica
AMARC.MISURE.PT452.MIS; Pressione aria strumenti
AMARC.MISURE.PWR_FORNO; Potenza Termica fornita dalla Caldaia
AMARC.MISURE.PWR_RISC; Potenza totale riscaldatori
AMARC.MISURE.PWR_TOT; Potenza Termica totale fornita all'Aria
AMARC.MISURE.TIT314.ALM; Anomalia sonda TIT314 - Temperatura uscita forno
AMARC.MISURE.TIT315.ALM; Anomalia sonda TIT315
AMARC.MISURE.TIT316.ALM; Anomalia sonda TIT316
AMARC.MISURE.TIT317.ALM; Anomalia sonda TIT317
AMARC.MISURE.TIT318.ALM; Anomalia sonda TIT318
AMARC.MISURE.TIT319.ALM; Anomalia sonda TIT319 - Temperatura ingresso Test-rig
AMARC.MISURE.TIT320.ALM; Anomalia sonda TIT320 - Temperatura ingresso Test-rig
AMARC.MISURE.TRIG1.MIS; Temperatura RIG di Cella 1
AMARC.MISURE.TRIG2.MIS; Temperatura RIG di Cella 2
AMARC.MISURE.TT307.MIS; Temperatura uscita riscaldatori
AMARC.MISURE.TT313.MIS; Temperatura ingresso forno
AMARC.MISURE.TT314.MIS; Temperatura uscita forno
AMARC.MISURE.TT314.TSHH; Temperatura massima in uscita dal forno
AMARC.MISURE.TT314.TSLL; Temperatura minima in uscita dal forno
AMARC.MISURE.TT315.MIS; Temperatura uscita SCR 1
AMARC.MISURE.TT316.MIS; Temperatura uscita SCR 2
AMARC.MISURE.TT317.MIS; Temperatura uscita SCR 3
AMARC.MISURE.TT318.MIS; Temperatura uscita SCR 4
AMARC.MISURE.TT319.MIS; Temperatura ingresso Test-rig
AMARC.MISURE.TT320.MIS; Temperatura ingresso Test-rig
AMARC.MISURE.TT325.MIS; Temperatura uscita forno
AMARC.MISURE.TT325.TSHH.SOGLIA; Set point soglia TSHH325 - uscita forno
AMARC.MISURE.TT341A.ALM; Anomalia sonda TT341_A
AMARC.MISURE.TT341A.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT341A.MIS; Temperatura di pelle 1 Resistenza 1
AMARC.MISURE.TT341B.ALM; Anomalia sonda TT341_B
AMARC.MISURE.TT341B.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT341B.MIS; Temperatura di pelle 2 Resistenza 1
AMARC.MISURE.TT341C.ALM; Aux anomaila sonda TT341_C
AMARC.MISURE.TT341C.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT341C.MIS; Temperatura di pelle 3 Resistenza 1
AMARC.MISURE.TT341D.ALM; Anomalia sonda TT341_D
AMARC.MISURE.TT341D.ALM_MEDIA; 
AMARC.MISURE.TT341D.MIS; Temperatura di pelle 4 Resistenza 1
AMARC.MISURE.TT342A.ALM; Anomalia sonda TT342_A
AMARC.MISURE.TT342A.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT342A.MIS; Temperatura di pelle 1 Resistenza 2
AMARC.MISURE.TT342B.ALM; Anomalia sonda TT342_B
AMARC.MISURE.TT342B.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT342B.MIS; Temperatura di pelle 2 Resistenza 2
AMARC.MISURE.TT342C.ALM; Anomalia sonda TT342_C
AMARC.MISURE.TT342C.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT342C.MIS; Temperatura di pelle 3 Resistenza 2
AMARC.MISURE.TT342D.ALM; Anomalia sonda TT342_D
AMARC.MISURE.TT342D.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT342D.MIS; Temperatura di pelle 4 Resistenza 2
AMARC.MISURE.TT343A.ALM; Anomalia sonda TT343_A
AMARC.MISURE.TT343A.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT343A.MIS; Temperatura di pelle 1 Resistenza 3
AMARC.MISURE.TT343B.ALM; Anomalia sonda TT343_B
AMARC.MISURE.TT343B.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT343B.MIS; Temperatura di pelle 2 Resistenza 3
AMARC.MISURE.TT343C.ALM; Anomalia sonda TT343_C
AMARC.MISURE.TT343C.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT343C.MIS; Temperatura di pelle 3 Resistenza 3
AMARC.MISURE.TT343D.ALM; Anomalia sonda TT343_D
AMARC.MISURE.TT343D.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT343D.MIS; Temperatura di pelle 4 Resistenza 3
AMARC.MISURE.TT344A.ALM; Anomalia sonda TT344_A
AMARC.MISURE.TT344A.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT344A.MIS; Temperatura di pelle 1 Resistenza 4
AMARC.MISURE.TT344B.ALM; Anomalia sonda TT344_B
AMARC.MISURE.TT344B.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT344B.MIS; Temperatura di pelle 2 Resistenza 4
AMARC.MISURE.TT344C.ALM; Anomalia sonda TT344_C
AMARC.MISURE.TT344C.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT344C.MIS; Temperatura di pelle 3 Resistenza 4
AMARC.MISURE.TT344D.ALM; Anomalia sonda TT344_D
AMARC.MISURE.TT344D.ALM_MEDIA; Discostamento >20°C su media
AMARC.MISURE.TT344D.MIS; Temperatura di pelle 4 Resistenza 4
AMARC.MISURE.TT418.MIS; Temperatura aria combustione
AMARC.MISURE.TT426.MIS; Temperatura primo banco tubi caldaia
AMARC.MISURE.TT429.MIS; Temperatura secondo banco tubi caldaia
AMARC.MISURE.TT430.MIS; Temprataura terzo banco tubi caldaia
AMARC.MISURE.TT431.MIS; Temperatura fumi al camino
AMARC.MISURE.TT458.MIS; Temperatura quarto banco tubi caldaia
AMARC.MISURE.TT_SALA_Q; Temperatura Ambiente Sala Quadri AMARC
AMARC.MISURE.WT_ARIA.MIS; Portata aria comburente da PacSystem
AMARC.PLC_AUX_SWITCH_NOT_CLOSED; Interruttore non chiuso alimentazione PLC servizi ausiliari
AMARC.PLC_POWER_CENTER_SWITCH_NOT_CLOSED; Interruttore non chiuso alimentazione PLC Power Center
AMARC.POMP.CA348.AUT_MAN; CA348 - Automatico/Manuale (0=Automatico)
AMARC.POMP.CA348.CMD_MAN; CA348 - Comando manuale
AMARC.POMP.CA348.CMD_START; CA348 - Comando di marcia
AMARC.POMP.CA348.CONDITIONS; CA348 - Condizioni pompa
AMARC.POMP.CA348.NOT_ON; Pompa gasolio non in marcia
AMARC.POMP.CA348.POWER_SUPPLY_ANOMALY; 
AMARC.POMP.CA348.POWER_SWITCH_STATUS; CA348 - Stato interruttore alimentazione
AMARC.POMP.CA348.POWER_SWITCH_TRIPPED; CA348 - Scattato interruttore alimentazione
AMARC.POMP.CA348.REQ_START; CA348 - Richiesta avviamento
AMARC.POMP.CA348.REQ_STOP; CA348 - Richiesta arresto
AMARC.POMP.CA348.SELECTOR_STATUS; CA348 - Stato selettore (0=Remoto)
AMARC.POMP.CA348.STARTED; CA348 - In marcia
AMARC.POMP.CA348.STATUS; CA348 - Stato pompa
AMARC.POMP.CA348.SWITCH_NOT_CLOSED; Interruttore non chiuso alimentazione pompa gasolio
AMARC.POMP.CA348.SWITCH_TRIPPED; Scattato interruttore alimentazione pompa gasolio
AMARC.POWER_CENTER_OK; ET200 POWER CENTER OK
AMARC.PSHH.PT324; Blocco PSHH 324 altissima pressione aria processo in uscita caldaia
AMARC.PSHH.PT427; Altissima pressione camera di combustione
AMARC.PSLL.PT421; Bassissima pressione aria tecnica
AMARC.PSLL.PT446; Bassissima pressione gasolio
AMARC.PSLL.PT452; Bassissima pressione aria strumenti
AMARC.PSLL.PT452.SOGLIA; Soglia di minima pressione aria strumenti
AMARC.QE_BMS_SWITCH_NOT_CLOSED; Interruttore non chiuso alimentazione QE BMS
AMARC.REG.CD407.ALM.INVERTER; Blocco inverter vent. primario
AMARC.REG.CD407.ALM.INVERTER_NOT_READY; Inverter vent. primario non pronto
AMARC.REG.CD407.ALM.SWITCH_NOT_CLOSED; Interruttore non chiuso alimentazione vent. Primario
AMARC.REG.CD407.ALM.SWITCH_TRIPPED; Scattato interruttore alimentazione vent. primario
AMARC.REG.CD407.AUT_MAN; Ventilatore - Automatico/Manuale (0=Automatico)
AMARC.REG.CD407.CMD_MAN; Ventilatore comando
AMARC.REG.CD407.CURRENT; Corrente in uscita da inverter
AMARC.REG.CD407.FREQUENCY; Frequenza in uscita da inverter
AMARC.REG.CD407.INVERTER; Comando inverter vent. primario
AMARC.REG.CD407.OUT_FAN1_LAVAGGIO; Velocita inverter ventola princ.FAN1 lavaggio
AMARC.REG.CD407.OUT_FAN1_MAN; Velocita inverter ventola princ.FAN1 man
AMARC.REG.CD407.OUT_FAN1_MIN; Minimo inverter ventola principale FAN1
AMARC.REG.CD407.VENTILATORE_PR; STATO VENTILATORE PRIMARIO
AMARC.REG.CD407.VENTILATORE_SE; STATO VENTILATORE SECONDARIO
AMARC.REG.E406.ALM.FEEDB; Anomalia feedback pos. Serr. aria combustione
AMARC.REG.E406.ALM.ZLH406; Serranda aria comburente non aperta
AMARC.REG.E406.ALM.ZLL406; Serranda aria comburente non chiusa
AMARC.REG.E406.ALM.ZLL406_ZLH406; Anomalia posizione sensori serr.aria comburente
AMARC.REG.E406.AUT_MAN; Serranda aria - Automatico/Manuale (0=Automatico)
AMARC.REG.E406.COMMAND; Comando serranda regolazione aria combus
AMARC.REG.E406.LAVAGGIO; Valore apertura dapo durante lavaggio
AMARC.REG.E406.MAN; apertura serranda in manuale
AMARC.REG.E406.MIN; Minima apertura dapo
AMARC.REG.E406.POS; Feedback posizione Serr. aria combustione
AMARC.REG.E406.ZLH406; Serranda aria comburente aperta
AMARC.REG.E406.ZLL406; Serranda aria comburente chiusa
AMARC.REG.FZ353.MAN_AUT; Regolatore PID Gasolio in manuale
AMARC.REG.FZ353.MAN_SET; Set comando valvola regolazione gasolio
AMARC.REG.FZ353.MIN; Minima apertura valvola gasolio
AMARC.REG.FZ353.OUT_PID; Regolatore Portata Gasolio Caldaia ? Out
AMARC.REG.FZ353.REQ_POS; Feedback posizione valvola reg. gasolio
AMARC.REG.FZ353.RIC_POS; Comando valvola regolazione gasolio
AMARC.RESET_ALM; Reset allarmi
AMARC.RESET_FEEDBACK; 
AMARC.RESET_HARD; 
AMARC.RISC.ALM; Riscaldatori elettrici in allarme
AMARC.RISC.AUTOTUNING; Abilitazione autotuning PID riscaldatori
AMARC.RISC.DUTY_CICLE_TIME; Duty Cycle Time per controllo logico
AMARC.RISC.ENABLE; 
AMARC.RISC.ENABLE_START; 
AMARC.RISC.ENABLE_STOP_ONE; Possibilità  di spegnere un riscaldatore
AMARC.RISC.GENERAL_OK; Condizioni generali funzionamento riscaldatori
AMARC.RISC.LOGIC_ANALOGIC; Regolatore PID Riscaldatori Logico/Analogico (0=Logico)
AMARC.RISC.MAX_SKIN; Set massima temperatura di pelle riscaldatori
AMARC.RISC.MIN_SKIN; Set minima temperatura di pelle riscaldatori
AMARC.RISC.OPE_SEPO; Regolatore PID Master riscaldatori Operatore/Sepo (0=Operatore)
AMARC.RISC.OUT_MASTER; Set temperatura di uscita riscaldatori
AMARC.RISC.PAR_SEQ; Regolatore PID Riscaldatori Par/Seq (0=Par)
AMARC.RISC.PD301.BLK.ALM_ELECTRONIC; Allarme elettronica SCR1
AMARC.RISC.PD301.BLK.EXTRARAPID_FUSE_ON; Intervenuto fusibile extrarapido SCR1
AMARC.RISC.PD301.BLK.HIGH_TEMP; Termostato alta temperatura SCR1
AMARC.RISC.PD301.BLK.HIGH_TEMP_ELECTRICAL_PANEL; Termostato alta temperatura colonna quadro elettrico SCR1
AMARC.RISC.PD301.BLK.NO_VENT; Mancanza ventilazione SCR1
AMARC.RISC.PD301.BLK.PROTECTION_SWITCH_NOT_CLOSED; Interruttore non chiuso protezione resistenza SCR1
AMARC.RISC.PD301.BLK.PROTECTION_SWITCH_TRIPPED; Scattato interruttore protezione resistenza SCR1
AMARC.RISC.PD301.BLK.THERMAL_REACT_SWITCH_TRIPPED; Scattato termico circuito reazione di tensione SCR1
AMARC.RISC.PD301.BLK.THERMAL_SWITCH_TRIPPED; Scattato termico alimentazione elettronica SCR1
AMARC.RISC.PD301.CMD_MAN; Start manuale SCR 1
AMARC.RISC.PD301.FLOW; Portata aria riscaldatore 1
AMARC.RISC.PD301.GENERAL_OK; Condizioni generali funzionamento SCR1
AMARC.RISC.PD301.MAN_AUTO; Regolatore PID SCR 1 in manuale
AMARC.RISC.PD301.OUT_PID; Segnale di controllo SCR 1
AMARC.RISC.PD301.PAR_SEQ; Abilitazione SCR 1 in serie
AMARC.RISC.PD301.PID_OUT; Uscita PID SCR 1
AMARC.RISC.PD301.PID_OUT_SP; Setpoint temperatura uscita PID SCR 1
AMARC.RISC.PD301.PWR; Potenza elettrica SCR 1
AMARC.RISC.PD301.PWRT; Potenza Termica SCR 1
AMARC.RISC.PD301.SKIN.OUT; 
AMARC.RISC.PD301.SKIN_PID_ENABLE; Abilitazione PID SCR 1 temperatura di pelle
AMARC.RISC.PD301.SP_MAN; Set Manuale Regolatore T SCR 1
AMARC.RISC.PD301.TIC315.SP; 
AMARC.RISC.PD301.TT341.MEDIA; Temperatora media TT341
AMARC.RISC.PD302.BLK.ALM_ELECTRONIC; Allarme elettronica SCR2
AMARC.RISC.PD302.BLK.EXTRARAPID_FUSE_ON; Intervenuto fusibile extrarapido SCR2
AMARC.RISC.PD302.BLK.HIGH_TEMP; Termostato alta temperatura SCR2
AMARC.RISC.PD302.BLK.HIGH_TEMP_ELECTRICAL_PANEL; Termostato alta temperatura colonna quadro elettrico SCR2
AMARC.RISC.PD302.BLK.NO_VENT; Mancanza ventilazione SCR2
AMARC.RISC.PD302.BLK.PROTECTION_SWITCH_NOT_CLOSED; Interruttore non chiuso protezione resistenza SCR2
AMARC.RISC.PD302.BLK.PROTECTION_SWITCH_TRIPPED; Scattato interruttore protezione resistenza SCR2
AMARC.RISC.PD302.BLK.THERMAL_REACT_SWITCH_TRIPPED; 
AMARC.RISC.PD302.BLK.THERMAL_SWITCH_TRIPPED; Scattato termico alimentazione elettronica SCR2
AMARC.RISC.PD302.CMD_MAN; Start manuale SCR 2
AMARC.RISC.PD302.FLOW; Portata aria riscaldatore 2
AMARC.RISC.PD302.GENERAL_OK; Condizioni generali funzionamento SCR2
AMARC.RISC.PD302.MAN_AUTO; Regolatore PID SCR 2 in manuale
AMARC.RISC.PD302.OUT_PID; Segnale di controllo SCR 2
AMARC.RISC.PD302.PAR_SEQ; Abilitazione SCR 2 in serie
AMARC.RISC.PD302.PID_OUT; Uscita PID SCR 2
AMARC.RISC.PD302.PID_OUT_SP; Setpoint temperatura uscita PID SCR 2
AMARC.RISC.PD302.PWR; Potenza elettrica SCR 2
AMARC.RISC.PD302.PWRT; Potenza Termica SCR 2
AMARC.RISC.PD302.SKIN.OUT; 
AMARC.RISC.PD302.SKIN_PID_ENABLE; Abilitazione PID SCR 2 temperatura di pelle
AMARC.RISC.PD302.SP_MAN; Set Manuale Regolatore T SCR 2
AMARC.RISC.PD302.TIC316.SP; 
AMARC.RISC.PD302.TT342.MEDIA; Temperatora media TT342
AMARC.RISC.PD303.BLK.ALM_ELECTRONIC; Allarme elettronica SCR3
AMARC.RISC.PD303.BLK.EXTRARAPID_FUSE_ON; Intervenuto fusibile extrarapido SCR3
AMARC.RISC.PD303.BLK.HIGH_TEMP; Termostato alta temperatura SCR3
AMARC.RISC.PD303.BLK.HIGH_TEMP_ELECTRICAL_PANEL; Termostato alta temperatura colonna quadro elettrico SCR3
AMARC.RISC.PD303.BLK.NO_VENT; Mancanza ventilazione SCR3
AMARC.RISC.PD303.BLK.PROTECTION_SWITCH_NOT_CLOSED; Interruttore non chiuso protezione resistenza SCR3
AMARC.RISC.PD303.BLK.PROTECTION_SWITCH_TRIPPED; Scattato interruttore protezione resistenza SCR3
AMARC.RISC.PD303.BLK.THERMAL_REACT_SWITCH_TRIPPED; Scattato termico circuito reazione di tensione SCR3
AMARC.RISC.PD303.BLK.THERMAL_SWITCH_TRIPPED; Scattato termico alimentazione elettronica SCR3
AMARC.RISC.PD303.CMD_MAN; Start manuale SCR 3
AMARC.RISC.PD303.FLOW; Portata aria riscaldatore 3
AMARC.RISC.PD303.GENERAL_OK; Condizioni generali funzionamento SCR3
AMARC.RISC.PD303.MAN_AUTO; Regolatore PID SCR 3 in manuale
AMARC.RISC.PD303.OUT_PID; Segnale di controllo SCR 3
AMARC.RISC.PD303.PAR_SEQ; Abilitazione SCR 3 in serie
AMARC.RISC.PD303.PID_OUT; Uscita PID SCR 3
AMARC.RISC.PD303.PID_OUT_SP; Setpoint temperatura uscita PID SCR 3
AMARC.RISC.PD303.PWR; Potenza elettrica SCR 3
AMARC.RISC.PD303.PWRT; Potenza Termica SCR 3
AMARC.RISC.PD303.SKIN.OUT; 
AMARC.RISC.PD303.SKIN_PID_ENABLE; Abilitazione PID SCR 3 temperatura di pelle
AMARC.RISC.PD303.SP_MAN; Set Manuale Regolatore T SCR 3
AMARC.RISC.PD303.TIC317.SP; 
AMARC.RISC.PD303.TT343.MEDIA; Temperatora media TT343
AMARC.RISC.PD304.BLK.ALM_ELECTRONIC; Allarme elettronica SCR4
AMARC.RISC.PD304.BLK.EXTRARAPID_FUSE_ON; Intervenuto fusibile extrarapido SCR4
AMARC.RISC.PD304.BLK.HIGH_TEMP; Termostato alta temperatura SCR4
AMARC.RISC.PD304.BLK.HIGH_TEMP_ELECTRICAL_PANEL; Termostato alta temperatura colonna quadro elettrico SCR4
AMARC.RISC.PD304.BLK.NO_VENT; Mancanza ventilazione SCR4
AMARC.RISC.PD304.BLK.PROTECTION_SWITCH_NOT_CLOSED; Interruttore non chiuso protezione resistenza SCR4
AMARC.RISC.PD304.BLK.PROTECTION_SWITCH_TRIPPED; Scattato interruttore protezione resistenza SCR4
AMARC.RISC.PD304.BLK.THERMAL_REACT_SWITCH_TRIPPED; Scattato termico circuito reazione di tensione SCR4
AMARC.RISC.PD304.BLK.THERMAL_SWITCH_TRIPPED; Scattato termico alimentazione elettronica SCR4
AMARC.RISC.PD304.CMD_MAN; Start manuale SCR 4
AMARC.RISC.PD304.FLOW; Portata aria riscaldatore 4
AMARC.RISC.PD304.GENERAL_OK; Condizioni generali funzionamento SCR4
AMARC.RISC.PD304.MAN_AUTO; 
AMARC.RISC.PD304.OUT_PID; Segnale di controllo SCR 4
AMARC.RISC.PD304.PAR_SEQ; Abilitazione SCR 4 in serie
AMARC.RISC.PD304.PID_OUT; Uscita PID SCR 4
AMARC.RISC.PD304.PID_OUT_SP; Setpoint temperatura uscita PID SCR 4
AMARC.RISC.PD304.PWR; Potenza elettrica SCR 4
AMARC.RISC.PD304.PWRT; Potenza Termica SCR 4
AMARC.RISC.PD304.SKIN.OUT; 
AMARC.RISC.PD304.SKIN_PID_ENABLE; Abilitazione PID SCR 4 temperatura di pelle
AMARC.RISC.PD304.SP_MAN; Set Manuale Regolatore T SCR 4
AMARC.RISC.PD304.TIC318.SP; 
AMARC.RISC.PD304.TT344.MEDIA; Temperatora media TT344
AMARC.RISC.PID.TT307.BUMPLESS; Bump less
AMARC.RISC.PID.TT307.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT307.HLSP; Limite superiore di regolazione
AMARC.RISC.PID.TT307.LLSP; Limite inferiore di regolazione
AMARC.RISC.PID.TT307.LOOPMASTER; Auto tuning riscaldatori (0=Off; 1=On)
AMARC.RISC.PID.TT307.MANUAL; Set manuale
AMARC.RISC.PID.TT307.MANUTENZIONE; Attivazione modalità manutenzione regolatore master riscaldatori
AMARC.RISC.PID.TT307.MODE; Modalità di funzionamento
AMARC.RISC.PID.TT307.OUT; Uscita regolatore
AMARC.RISC.PID.TT307.PHASE; N° Fase Auto Tracking
AMARC.RISC.PID.TT307.RESET; Reset impostazioni regolatore TT307
AMARC.RISC.PID.TT307.SET_POINT; Set point
AMARC.RISC.PID.TT307.SOFT_PERC_START; Percentuale soft start
AMARC.RISC.PID.TT307.SOFT_TEMP_START; Temperatura soft start
AMARC.RISC.PID.TT307.SUBPHASE; N° Sotto Fase Auto Tracking
AMARC.RISC.PID.TT307.TD; Tempo derivativo
AMARC.RISC.PID.TT307.TEMP_CALC; Tempo di calcolo
AMARC.RISC.PID.TT307.TI; Tempo integrativo
AMARC.RISC.PID.TT307.TIPO; Selettore tipologia operatore (0=PI; 1=PID)
AMARC.RISC.PID.TT307.TN; Tolleranza negativa su set point
AMARC.RISC.PID.TT307.TP; Tolleranza positiva su set point
AMARC.RISC.PID.TT315.BUMPLESS; Bump less
AMARC.RISC.PID.TT315.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT315.HLSP; Limite superiore di regolazione
AMARC.RISC.PID.TT315.LLSP; Limite inferiore di regolazione
AMARC.RISC.PID.TT315.MANUAL; Set manuale
AMARC.RISC.PID.TT315.MANUTENZIONE; Attivazione modalità manutenzione regolatore master riscaldatori
AMARC.RISC.PID.TT315.MODE; Modalità di funzionamento
AMARC.RISC.PID.TT315.OUT; Uscita regolatore
AMARC.RISC.PID.TT315.PHASE; N° Fase Auto Tracking
AMARC.RISC.PID.TT315.RESET; Reset impostazioni regolatore TT315
AMARC.RISC.PID.TT315.SET_POINT; Set point
AMARC.RISC.PID.TT315.SOFT_PERC_START; Percentuale soft start
AMARC.RISC.PID.TT315.SOFT_TEMP_START; Temperatura soft start
AMARC.RISC.PID.TT315.SP; Set point temperatura
AMARC.RISC.PID.TT315.SUBPHASE; N° Sotto Fase Auto Tracking
AMARC.RISC.PID.TT315.TD; Tempo derivativo
AMARC.RISC.PID.TT315.TEMP_CALC; Tempo di calcolo
AMARC.RISC.PID.TT315.TI; Tempo integrativo
AMARC.RISC.PID.TT315.TIPO; Selettore tipologia operatore (0=PI; 1=PID)
AMARC.RISC.PID.TT315.TN; Tolleranza negativa su set point
AMARC.RISC.PID.TT315.TP; Tolleranza positiva su set point
AMARC.RISC.PID.TT316.BUMPLESS; Bump less
AMARC.RISC.PID.TT316.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT316.HLSP; Limite superiore di regolazione
AMARC.RISC.PID.TT316.LLSP; Limite inferiore di regolazione
AMARC.RISC.PID.TT316.MANUAL; Set manuale
AMARC.RISC.PID.TT316.MANUTENZIONE; Attivazione modalità manutenzione regolatore master riscaldatori
AMARC.RISC.PID.TT316.MODE; Modalità di funzionamento
AMARC.RISC.PID.TT316.OUT; Uscita regolatore
AMARC.RISC.PID.TT316.PHASE; N° Fase Auto Tracking
AMARC.RISC.PID.TT316.RESET; Reset impostazioni regolatore TT316
AMARC.RISC.PID.TT316.SET_POINT; Set point
AMARC.RISC.PID.TT316.SOFT_PERC_START; Percentuale soft start
AMARC.RISC.PID.TT316.SOFT_TEMP_START; Temperatura soft start
AMARC.RISC.PID.TT316.SP; Set point temperatura
AMARC.RISC.PID.TT316.SUBPHASE; N° Sotto Fase Auto Tracking
AMARC.RISC.PID.TT316.TD; Tempo derivativo
AMARC.RISC.PID.TT316.TEMP_CALC; Tempo di calcolo
AMARC.RISC.PID.TT316.TI; Tempo integrativo
AMARC.RISC.PID.TT316.TIPO; Selettore tipologia operatore (0=PI; 1=PID)
AMARC.RISC.PID.TT316.TN; Tolleranza negativa su set point
AMARC.RISC.PID.TT316.TP; Tolleranza positiva su set point
AMARC.RISC.PID.TT317.BUMPLESS; Bump less
AMARC.RISC.PID.TT317.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT317.HLSP; Limite superiore di regolazione
AMARC.RISC.PID.TT317.LLSP; Limite inferiore di regolazione
AMARC.RISC.PID.TT317.MANUAL; Set manuale
AMARC.RISC.PID.TT317.MANUTENZIONE; Attivazione modalità manutenzione regolatore master riscaldatori
AMARC.RISC.PID.TT317.MODE; Modalità di funzionamento
AMARC.RISC.PID.TT317.OUT; Uscita regolatore
AMARC.RISC.PID.TT317.PHASE; N° Fase Auto Tracking
AMARC.RISC.PID.TT317.RESET; Reset impostazioni regolatore TT317
AMARC.RISC.PID.TT317.SET_POINT; Set point
AMARC.RISC.PID.TT317.SOFT_PERC_START; Percentuale soft start
AMARC.RISC.PID.TT317.SOFT_TEMP_START; Temperatura soft start
AMARC.RISC.PID.TT317.SP; Set point temperatura
AMARC.RISC.PID.TT317.SUBPHASE; N° Sotto Fase Auto Tracking
AMARC.RISC.PID.TT317.TD; Tempo derivativo
AMARC.RISC.PID.TT317.TEMP_CALC; Tempo di calcolo
AMARC.RISC.PID.TT317.TI; Tempo integrativo
AMARC.RISC.PID.TT317.TIPO; Selettore tipologia operatore (0=PI; 1=PID)
AMARC.RISC.PID.TT317.TN; Tolleranza negativa su set point
AMARC.RISC.PID.TT317.TP; Tolleranza positiva su set point
AMARC.RISC.PID.TT318.BUMPLESS; Bump less
AMARC.RISC.PID.TT318.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT318.HLSP; Limite superiore di regolazione
AMARC.RISC.PID.TT318.LLSP; Limite inferiore di regolazione
AMARC.RISC.PID.TT318.MANUAL; Set manuale
AMARC.RISC.PID.TT318.MANUTENZIONE; Attivazione modalità manutenzione regolatore master riscaldatori
AMARC.RISC.PID.TT318.MODE; Modalità di funzionamento
AMARC.RISC.PID.TT318.OUT; Uscita regolatore
AMARC.RISC.PID.TT318.PHASE; N° Fase Auto Tracking
AMARC.RISC.PID.TT318.RESET; Reset impostazioni regolatore TT318
AMARC.RISC.PID.TT318.SET_POINT; Set point
AMARC.RISC.PID.TT318.SOFT_PERC_START; Percentuale soft start
AMARC.RISC.PID.TT318.SOFT_TEMP_START; Temperatura soft start
AMARC.RISC.PID.TT318.SP; Set point temperatura
AMARC.RISC.PID.TT318.SUBPHASE; N° Sotto Fase Auto Tracking
AMARC.RISC.PID.TT318.TD; Tempo derivativo
AMARC.RISC.PID.TT318.TEMP_CALC; Tempo di calcolo
AMARC.RISC.PID.TT318.TI; Tempo integrativo
AMARC.RISC.PID.TT318.TIPO; Selettore tipologia operatore (0=PI; 1=PID)
AMARC.RISC.PID.TT318.TN; Tolleranza negativa su set point
AMARC.RISC.PID.TT318.TP; Tolleranza positiva su set point
AMARC.RISC.PID.TT341.DEADBAND; Banda morta
AMARC.RISC.PID.TT341.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT341.MANUAL; Set point
AMARC.RISC.PID.TT341.OUT; Uscita regolatore
AMARC.RISC.PID.TT341.PV_IN; Variabile di controllo
AMARC.RISC.PID.TT341.TD; Tempo derivativo
AMARC.RISC.PID.TT341.TI; Tempo integrativo
AMARC.RISC.PID.TT342.DEADBAND; Banda morta
AMARC.RISC.PID.TT342.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT342.MANUAL; Set point
AMARC.RISC.PID.TT342.OUT; Uscita regolatore
AMARC.RISC.PID.TT342.PV_IN; Variabile di controllo
AMARC.RISC.PID.TT342.TD; Tempo derivativo
AMARC.RISC.PID.TT342.TI; Tempo integrativo
AMARC.RISC.PID.TT343.DEADBAND; Banda morta
AMARC.RISC.PID.TT343.GAIN; Guadagno proporzionale
AMARC.RISC.PID.TT343.MANUAL; Set point
AMARC.RISC.PID.TT343.OUT; Uscita regolatore
AMARC.RISC.PID.TT343.PV_IN; Variabile di controllo
AMARC.RISC.PID.TT343.TD; Tempo derivativo
